Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount ,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
2440,57,Female,Jewelry,Accessories,76,North Carolina,S,Indigo,Spring,4.4,No,Free Shipping,No,35,Cash,Every 3 Months
2441,66,Male,Dress,Clothing,93,Massachusetts,S,Beige,Fall,3.8,No,2-Day Shipping,No,18,Credit Card,Fortnightly
2442,56,Male,Bag,Accessories,1397,New York,M,White,Summer,,Yes,Express,Yes,,Credit Card,Weekly
2443,67,Female,Headphones,Accessories,0,Chicago,M,Green,Summer,3,No,Express,No,24,Debit Card,Weekly
2444,33,Male,Jeans,Clothing,52,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,16,Bank Transfer,Annually
2445,34,Female,Backpack,Accessories,25,Delaware,M,Violet,Fall,3.9,No,2-Day Shipping,No,3,Venmo,Annually
2446,69,Female,Jacket,Outerwear,51,Wisconsin,L,Purple,Summer,4.7,No,Standard,No,3,Bank Transfer,Fortnightly
2447,24,Male,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,No,44,Credit Card,Every 3 Months
2448,45,Female,Shorts,Clothing,43,Connecticut,L,Olive,Spring,3.8,No,Next Day Air,No,6,PayPal,Every 3 Months
2449,18,Male,Sneakers,Footwear,44,Minnesota,L,Purple,Winter,4.7,No,Free Shipping,No,4,Cash,Fortnightly
2450,56,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,No,2-Day Shipping,No,37,Bank Transfer,Monthly
2451,65,Female,Shirt,Accessories,0,Los Angeles,M,Blue,Spring,,Yes,Standard,Yes,46,Debit Card,Weekly
2452,67,Male,Hat,Accessories,43,New Hampshire,L,Lavender,Fall,4.6,Yes,Express,Yes,33,Credit Card,Quarterly
2453,39,Other,Laptop,Accessories,1299,Phoenix,L,Black,Autumn,4,Yes,Standard,No,19,Debit Card,Monthly
2454,19,Other,Bag,Electronics,0,Houston,,White,Winter,,Yes,Express,No,38,Cash,Quarterly
2455,48,Other,Watch,Clothing,1376,Chicago,L,Green,Spring,,Yes,Standard,No,,Cash,Monthly
2456,39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,44,Cash,Annually
2457,58,Male,Jeans,Clothing,86,Nebraska,M,Peach,Fall,4.8,Yes,Express,Yes,38,PayPal,Monthly
2458,32,Male,Shirt,Clothing,73,North Carolina,L,Turquoise,Winter,4.6,No,Store Pickup,No,32,Bank Transfer,Monthly
2459,67,Male,Laptop,Accessories,164,Houston,M,Red,Summer,,Yes,Standard,No,,Cash,Monthly
2460,54,Male,Headphones,Electronics,0,Houston,,Black,Winter,4,No,Standard,No,2,PayPal,Weekly
2461,69,Male,Phone,Clothing,0,New York,M,Black,Spring,,Yes,Express,No,,PayPal,Weekly
2462,27,Other,Shoes,Accessories,0,Houston,M,White,Summer,4,Yes,Express,Yes,,PayPal,Quarterly
2463,52,Male,Sweater,Clothing,48,Montana,S,Black,Summer,4.6,Yes,Free Shipping,Yes,17,Cash,Weekly
2464,48,Male,Boots,Footwear,25,Massachusetts,M,Indigo,Summer,3.9,Yes,Standard,Yes,28,Venmo,Fortnightly
2465,46,Male,Shorts,Clothing,62,Louisiana,S,Purple,Spring,4,Yes,Next Day Air,Yes,37,PayPal,Fortnightly
2466,41,Male,Pants,Clothing,51,Delaware,XL,Teal,Winter,3.6,No,Next Day Air,No,20,Bank Transfer,Monthly
2467,53,Other,Phone,Clothing,620,Chicago,XL,Green,Autumn,1,Yes,Standard,Yes,11,Cash,Monthly
2468,62,Female,Dress,Clothing,100,California,L,Charcoal,Summer,3,No,Free Shipping,No,7,PayPal,Every 3 Months
2469,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Express,No,45,Credit Card,Monthly
2470,28,Male,Bag,Accessories,0,Houston,L,Black,Summer,,No,Express,No,,Cash,Quarterly
2471,46,Male,Pants,Clothing,75,Delaware,M,Black,Winter,3.3,No,Standard,No,35,PayPal,Quarterly
2472,58,Male,Coat,Outerwear,89,Kentucky,L,Blue,Winter,3.3,Yes,Next Day Air,Yes,37,Debit Card,Quarterly
2473,25,Male,Scarf,Accessories,59,Michigan,S,Peach,Summer,4.7,Yes,Store Pickup,Yes,44,Venmo,Monthly
2474,56,Male,Pants,Clothing,85,Montana,M,Charcoal,Winter,4.6,Yes,Standard,Yes,50,Cash,Fortnightly
2475,53,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,No,Standard,No,38,Credit Card,Quarterly
2476,64,Male,Coat,Outerwear,53,New York,L,Teal,Winter,4.7,Yes,Free Shipping,Yes,34,Debit Card,Weekly
2477,35,Male,Boots,Footwear,58,Florida,L,Cyan,Spring,3.2,No,Express,No,1,Credit Card,Quarterly
2478,29,Male,Pants,Clothing,81,Indiana,S,Indigo,Summer,3,No,Free Shipping,Yes,14,Bank Transfer,Fortnightly
2479,45,Male,Coat,Outerwear,93,Georgia,L,Silver,Summer,4.6,Yes,Store Pickup,Yes,38,PayPal,Fortnightly
2480,57,Male,Phone,Electronics,1371,Chicago,,Green,Autumn,,Yes,Express,Yes,,Cash,Weekly
2481,70,Female,Headphones,Clothing,1251,Houston,L,Red,Summer,,No,Express,Yes,,Cash,Weekly
2482,52,Female,Jacket,Outerwear,26,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,1,PayPal,Every 3 Months
2483,64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,No,Standard,No,40,Debit Card,Weekly
2484,47,Female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Standard,No,26,Cash,Every 3 Months
2485,39,Male,Sweater,Clothing,64,Alaska,M,Teal,Winter,4.5,Yes,Standard,Yes,15,Bank Transfer,Bi-Weekly
2486,44,Other,Phone,Electronics,0,Houston,,Green,Summer,1,No,Standard,Yes,31,Credit Card,Weekly
2487,54,Female,Sweater,Clothing,91,Illinois,M,Maroon,Spring,2.8,No,Store Pickup,No,43,Credit Card,Every 3 Months
2488,23,Male,Sunglasses,Accessories,52,Alabama,M,Silver,Winter,4.7,Yes,Next Day Air,Yes,45,PayPal,Monthly
2489,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,24,PayPal,Monthly
2490,69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5,No,Standard,No,5,Debit Card,Quarterly
2491,51,Female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,No,2-Day Shipping,No,3,PayPal,Annually
2492,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,32,Bank Transfer,Bi-Weekly
2493,21,Male,Belt,Accessories,83,New York,M,Gray,Fall,3.9,No,Express,No,6,Bank Transfer,Bi-Weekly
2494,65,Male,Shirt,Clothing,69,New Jersey,S,Violet,Winter,3.1,Yes,Express,Yes,39,Bank Transfer,Every 3 Months
2495,46,Female,Shoes,Clothing,707,Houston,L,Blue,Spring,5,No,Express,No,49,Debit Card,Weekly
2496,55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Express,No,3,PayPal,Monthly
2497,19,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,No,Express,No,35,PayPal,Bi-Weekly
2498,22,Male,Bag,Accessories,1156,New York,L,Blue,Winter,3,No,Standard,No,18,Cash,Weekly
2499,32,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3,No,Free Shipping,No,13,Credit Card,Annually
2500,41,Male,Jacket,Outerwear,87,North Carolina,S,Green,Winter,4.2,No,Free Shipping,No,28,PayPal,Annually
2501,27,Male,Blouse,Clothing,23,Ohio,S,Lavender,Winter,3,No,Standard,No,28,Debit Card,Annually
2502,51,Male,Jewelry,Accessories,68,Kansas,M,Gray,Summer,4.3,No,Store Pickup,No,49,Debit Card,Bi-Weekly
2503,63,Female,Headphones,Clothing,1127,New York,L,Black,Winter,4,No,Standard,Yes,,Credit Card,Quarterly
2504,59,Female,Watch,Clothing,0,Houston,L,White,Spring,,Yes,Express,Yes,18,Cash,Quarterly
2505,58,Male,Dress,Clothing,34,Texas,M,Purple,Winter,3.6,No,Express,No,31,Venmo,Annually
2506,43,Male,T-shirt,Clothing,76,Montana,M,Gray,Spring,3,No,Next Day Air,Yes,23,Bank Transfer,Fortnightly
2507,30,Male,Jewelry,Accessories,24,Arkansas,M,Maroon,Spring,3.9,No,Standard,Yes,17,Debit Card,Bi-Weekly
2508,40,Male,Shirt,Clothing,0,Phoenix,S,Blue,Autumn,3,Yes,Express,Yes,7,PayPal,Monthly
2509,43,Female,Gloves,Accessories,60,Iowa,M,Yellow,Fall,2.8,No,Express,No,14,Venmo,Fortnightly
2510,51,Male,Headphones,Accessories,0,Houston,S,White,Spring,,Yes,Standard,No,,Cash,Monthly
2511,70,Male,Handbag,Accessories,62,North Carolina,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,12,Credit Card,Annually
2512,62,Other,Shirt,Accessories,722,Chicago,M,Black,Winter,2,Yes,Express,No,,Credit Card,Monthly
2513,19,Male,Shirt,Electronics,1009,Los Angeles,,White,Winter,1,No,Express,No,,Cash,Weekly
2514,64,Other,Shirt,Electronics,0,New York,,Red,Autumn,,Yes,Express,No,37,Debit Card,Quarterly
2515,41,Male,Handbag,Accessories,30,Wisconsin,M,Indigo,Summer,2.8,Yes,Store Pickup,Yes,14,Bank Transfer,Every 3 Months
2516,69,Female,Shirt,Clothing,91,Illinois,M,Teal,Fall,4.2,No,Free Shipping,No,24,Venmo,Monthly
2517,60,Male,Shirt,Clothing,84,Nebraska,M,Olive,Winter,4.9,Yes,Free Shipping,Yes,15,Credit Card,Annually
2518,40,Male,Pants,Clothing,46,Tennessee,L,Cyan,Summer,4.6,Yes,Free Shipping,Yes,41,Bank Transfer,Weekly
2519,60,Male,Dress,Clothing,52,Massachusetts,S,Black,Fall,4.5,No,Next Day Air,No,24,Debit Card,Bi-Weekly
2520,40,Male,Shirt,Accessories,147,Houston,L,White,Spring,3,No,Standard,No,,PayPal,Weekly
2521,27,Male,Shirt,Electronics,0,Houston,,Black,Winter,,Yes,Standard,Yes,,Credit Card,Monthly
2522,39,Female,Watch,Accessories,295,New York,L,Black,Summer,1,No,Express,Yes,,Credit Card,Quarterly
2523,45,Female,Bag,Clothing,0,Houston,M,Green,Summer,3,No,Standard,No,,Cash,Weekly
2524,59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3,No,Express,No,1,Debit Card,Fortnightly
2525,20,Female,Sweater,Clothing,99,Massachusetts,M,Olive,Spring,3.8,No,Express,No,1,PayPal,Every 3 Months
2526,49,Female,Shirt,Accessories,372,New York,S,White,Autumn,,No,Express,No,7,Credit Card,Quarterly
2527,57,Male,Shirt,Clothing,0,Los Angeles,M,Red,Summer,,Yes,Standard,No,36,PayPal,Weekly
2528,66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,No,15,Bank Transfer,Monthly
2529,66,Male,Shoes,Accessories,0,Houston,L,Red,Winter,5,Yes,Standard,Yes,,Credit Card,Monthly
2530,70,Male,Pants,Clothing,70,Vermont,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,38,Debit Card,Annually
2531,28,Other,Shoes,Electronics,484,Los Angeles,,Green,Spring,,No,Standard,Yes,,PayPal,Monthly
2532,26,Male,Skirt,Clothing,58,West Virginia,M,Black,Summer,3.4,No,2-Day Shipping,No,26,PayPal,Fortnightly
2533,18,Male,Laptop,Electronics,1446,Houston,,Green,Autumn,1,No,Express,No,41,Credit Card,Monthly
2534,18,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,32,Bank Transfer,Fortnightly
2535,60,Male,Backpack,Accessories,40,Ohio,L,Indigo,Spring,3.7,No,Express,No,21,Debit Card,Fortnightly
2536,64,Male,Bag,Electronics,0,Chicago,,Red,Winter,1,Yes,Express,Yes,,Cash,Quarterly
2537,58,Male,Shorts,Clothing,71,Alabama,M,Green,Summer,4.5,No,Store Pickup,Yes,3,PayPal,Annually
2538,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,No,Express,No,6,PayPal,Annually
2539,24,Female,Shoes,Clothing,0,Houston,M,Green,Summer,,Yes,Express,Yes,47,Cash,Monthly
2540,57,Male,Handbag,Accessories,46,Utah,L,Silver,Summer,3.9,Yes,Next Day Air,Yes,21,Cash,Every 3 Months
2541,19,Male,Coat,Outerwear,84,Arkansas,M,Charcoal,Winter,4.9,Yes,Standard,Yes,13,PayPal,Fortnightly
2542,42,Female,Hat,Accessories,33,Utah,L,Blue,Spring,4.2,No,Free Shipping,No,29,PayPal,Weekly
2543,30,Male,Belt,Accessories,88,North Dakota,M,Maroon,Winter,3.2,No,2-Day Shipping,Yes,13,Bank Transfer,Bi-Weekly
2544,40,Male,Jacket,Outerwear,28,South Carolina,M,Lavender,Winter,3,Yes,2-Day Shipping,Yes,49,Credit Card,Annually
2545,50,Male,Backpack,Accessories,57,Colorado,M,Maroon,Fall,2.6,Yes,Standard,Yes,2,Bank Transfer,Quarterly
2546,20,Female,Phone,Clothing,0,Chicago,L,Red,Summer,3,No,Express,No,,Debit Card,Monthly
2547,58,Female,Watch,Accessories,179,Phoenix,S,White,Summer,3,No,Standard,No,,PayPal,Quarterly
2548,39,Male,Gloves,Accessories,33,Ohio,S,Silver,Winter,4.7,No,Next Day Air,Yes,23,PayPal,Fortnightly
2549,42,Male,Hat,Accessories,68,New Mexico,M,White,Summer,4.4,No,Store Pickup,Yes,35,Debit Card,Every 3 Months
2550,62,Female,Belt,Accessories,85,Arizona,S,Silver,Summer,3.3,No,2-Day Shipping,No,16,Credit Card,Monthly
2551,63,Male,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,No,Standard,No,37,Credit Card,Fortnightly
2552,39,Male,Handbag,Accessories,84,Iowa,L,Yellow,Winter,3.3,Yes,Store Pickup,Yes,43,Venmo,Monthly
2553,45,Male,Jeans,Clothing,71,West Virginia,S,White,Winter,3.4,No,Next Day Air,Yes,7,Bank Transfer,Monthly
2554,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,44,Cash,Annually
2555,22,Male,Belt,Accessories,46,Mississippi,M,Indigo,Fall,3,Yes,Free Shipping,Yes,26,Cash,Annually
2556,68,Male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,No,Free Shipping,No,36,Cash,Fortnightly
2557,56,Male,Boots,Footwear,49,Nevada,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,26,Credit Card,Weekly
2558,54,Male,Shirt,Electronics,956,Los Angeles,,Red,Spring,1,Yes,Express,Yes,,Credit Card,Monthly
2559,29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,18,PayPal,Every 3 Months
2560,46,Other,Shirt,Electronics,1164,Phoenix,,Red,Autumn,1,Yes,Express,Yes,,Credit Card,Monthly
2561,70,Female,Belt,Accessories,57,Pennsylvania,L,Yellow,Spring,3.2,No,Standard,No,24,Credit Card,Bi-Weekly
2562,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,46,Credit Card,Weekly
2563,51,Male,Pants,Clothing,30,Rhode Island,M,Teal,Summer,3,Yes,Standard,Yes,18,Debit Card,Fortnightly
2564,66,Female,Phone,Clothing,0,Los Angeles,XL,Blue,Spring,2,Yes,Standard,No,6,PayPal,Monthly
2565,27,Female,Bag,Clothing,0,Phoenix,M,Red,Autumn,,No,Standard,Yes,,Credit Card,Quarterly
2566,25,Male,Sandals,Footwear,74,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,19,Credit Card,Weekly
2567,57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Free Shipping,No,35,Venmo,Monthly
2568,58,Male,Shoes,Footwear,49,North Dakota,S,Olive,Summer,3,No,2-Day Shipping,No,34,Bank Transfer,Quarterly
2569,40,Male,Coat,Outerwear,31,California,S,Pink,Fall,3.2,Yes,Express,Yes,37,PayPal,Monthly
2570,26,Other,Phone,Accessories,0,Phoenix,M,Black,Spring,,Yes,Standard,No,24,Debit Card,Weekly
2571,59,Male,Coat,Outerwear,68,Oregon,L,Peach,Spring,4.6,No,Store Pickup,Yes,42,Bank Transfer,Bi-Weekly
2572,36,Male,Belt,Accessories,55,Oregon,L,Olive,Spring,3.8,Yes,Free Shipping,Yes,24,Bank Transfer,Fortnightly
2573,65,Male,Phone,Electronics,196,Los Angeles,,Blue,Summer,,No,Standard,Yes,,Debit Card,Quarterly
2574,47,Male,Headphones,Accessories,0,Houston,S,White,Summer,,No,Express,Yes,32,Cash,Quarterly
2575,56,Male,Skirt,Clothing,43,Alabama,L,Black,Fall,2.8,No,Express,Yes,4,Bank Transfer,Annually
2576,30,Male,Shoes,Footwear,77,Delaware,M,Silver,Summer,3.6,Yes,Next Day Air,Yes,47,PayPal,Quarterly
2577,63,Female,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,No,Express,No,14,Venmo,Annually
2578,27,Female,Shirt,Clothing,37,Illinois,S,Peach,Winter,3,No,2-Day Shipping,No,42,Bank Transfer,Weekly
2579,20,Male,Sweater,Clothing,67,North Dakota,L,Teal,Spring,4,No,Free Shipping,No,34,Debit Card,Annually
2580,70,Male,Jewelry,Accessories,60,Minnesota,S,Teal,Summer,4.3,No,2-Day Shipping,No,44,PayPal,Every 3 Months
2581,43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,No,2-Day Shipping,No,2,Debit Card,Weekly
2582,21,Male,Sandals,Footwear,90,Rhode Island,M,Maroon,Spring,3.5,Yes,Next Day Air,Yes,49,PayPal,Weekly
2583,50,Female,Socks,Clothing,36,Oklahoma,XL,Black,Fall,2.8,No,Next Day Air,No,15,PayPal,Bi-Weekly
2584,60,Male,Jewelry,Accessories,25,Alabama,XL,Teal,Summer,4.4,No,Store Pickup,No,13,Venmo,Bi-Weekly
2585,50,Male,Sweater,Clothing,37,Idaho,L,Brown,Summer,4,Yes,Express,Yes,17,Cash,Weekly
2586,48,Female,Handbag,Accessories,79,Rhode Island,M,Orange,Winter,4,No,Express,No,27,PayPal,Monthly
2587,47,Other,Laptop,Accessories,0,Phoenix,M,Green,Summer,4,No,Express,No,,Credit Card,Monthly
2588,40,Male,Backpack,Accessories,37,Nebraska,XL,Orange,Spring,3.1,No,Free Shipping,No,34,Credit Card,Every 3 Months
2589,53,Male,Skirt,Clothing,98,Alabama,S,Red,Spring,4.3,Yes,Express,Yes,11,Credit Card,Monthly
2590,34,Male,Jewelry,Accessories,28,Delaware,S,Magenta,Spring,4.3,No,Free Shipping,No,24,Credit Card,Monthly
2591,28,Male,Sneakers,Footwear,37,Pennsylvania,S,Gold,Fall,4.3,Yes,Free Shipping,Yes,30,Bank Transfer,Monthly
2592,62,Female,Skirt,Clothing,84,Alaska,M,Violet,Spring,2.5,No,Free Shipping,No,38,PayPal,Fortnightly
2593,70,Female,Sweater,Clothing,54,Nevada,XL,Beige,Summer,3.9,No,2-Day Shipping,No,33,Credit Card,Bi-Weekly
2594,27,Male,Blouse,Clothing,45,Delaware,M,Indigo,Spring,4.8,No,Free Shipping,Yes,21,Debit Card,Quarterly
2595,66,Male,Watch,Clothing,0,New York,M,Red,Winter,4,Yes,Express,No,6,Debit Card,Monthly
2596,65,Male,T-shirt,Clothing,94,Massachusetts,L,Black,Spring,3.8,No,Free Shipping,No,14,Credit Card,Monthly
2597,61,Male,Scarf,Accessories,44,New Hampshire,M,Peach,Winter,3.8,No,Free Shipping,No,25,Venmo,Annually
2598,25,Male,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,4,Debit Card,Monthly
2599,24,Male,Handbag,Accessories,77,Illinois,S,Indigo,Winter,2.9,No,Store Pickup,Yes,35,Cash,Bi-Weekly
2600,50,Female,Sandals,Footwear,38,California,L,Lavender,Summer,4.2,No,2-Day Shipping,No,36,Cash,Weekly
2601,32,Female,Jacket,Outerwear,21,Kansas,L,Indigo,Spring,4.2,No,Free Shipping,No,18,Cash,Bi-Weekly
2602,18,Female,Laptop,Electronics,0,New York,,White,Summer,,No,Standard,No,,Debit Card,Quarterly
2603,38,Male,Shirt,Clothing,65,Alaska,L,Peach,Spring,2.9,No,2-Day Shipping,No,7,Credit Card,Monthly
2604,21,Male,Hat,Accessories,66,Iowa,M,Brown,Summer,4.4,No,2-Day Shipping,Yes,39,Cash,Quarterly
2605,37,Male,Sneakers,Footwear,100,Missouri,L,Pink,Fall,3.8,Yes,Free Shipping,Yes,48,PayPal,Monthly
2606,38,Female,Shorts,Clothing,47,Washington,L,Gold,Winter,3.4,No,Standard,No,20,Venmo,Annually
2607,70,Other,Headphones,Electronics,0,New York,,Red,Summer,,Yes,Express,No,,Debit Card,Monthly
2608,46,Male,Skirt,Clothing,100,Virginia,XL,Green,Spring,,Yes,2-Day Shipping,Yes,35,Credit Card,Every 3 Months
2609,32,Female,Belt,Accessories,95,Alaska,M,Blue,Spring,2.5,No,2-Day Shipping,No,24,Bank Transfer,Bi-Weekly
2610,21,Other,Shirt,Clothing,954,New York,S,Green,Winter,,No,Standard,Yes,,Credit Card,Weekly
2611,26,Male,Hoodie,Clothing,40,Missouri,XL,Indigo,Summer,3.7,Yes,Express,Yes,33,Debit Card,Quarterly
2612,54,Female,Shorts,Clothing,26,Georgia,M,Olive,Summer,4,No,Free Shipping,No,31,Credit Card,Quarterly
2613,26,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3,No,Store Pickup,No,47,Cash,Every 3 Months
2614,62,Male,Jacket,Outerwear,50,Idaho,M,Turquoise,Summer,3.4,Yes,Free Shipping,Yes,31,Cash,Monthly
2615,47,Male,Jacket,Outerwear,97,Mississippi,M,Beige,Summer,3.2,No,2-Day Shipping,No,16,Cash,Weekly
2616,43,Male,Handbag,Accessories,75,Montana,M,Orange,Summer,2.6,No,Free Shipping,Yes,4,Debit Card,Quarterly
2617,24,Male,Socks,Clothing,62,Nevada,M,Peach,Fall,3.7,Yes,2-Day Shipping,Yes,27,PayPal,Bi-Weekly
2618,33,Other,Shoes,Accessories,0,New York,M,Green,Spring,,No,Standard,Yes,28,Credit Card,Weekly
2619,69,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,No,Next Day Air,No,32,PayPal,Fortnightly
2620,19,Female,Sunglasses,Accessories,82,Maryland,XL,Lavender,Summer,3.7,No,Next Day Air,No,50,PayPal,Bi-Weekly
2621,31,Male,Laptop,Electronics,0,Los Angeles,,Green,Spring,,Yes,Standard,Yes,,PayPal,Monthly
2622,34,Female,Laptop,Electronics,1404,New York,,White,Spring,,No,Express,Yes,,Credit Card,Weekly
2623,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,2,Bank Transfer,Annually
2624,20,Female,Handbag,Accessories,32,Arizona,M,Yellow,Spring,3.8,No,Express,No,5,Venmo,Every 3 Months
2625,52,Female,Headphones,Electronics,583,Phoenix,,Black,Autumn,,Yes,Express,No,,Cash,Weekly
2626,62,Male,Shoes,Clothing,0,New York,XL,Black,Winter,4,Yes,Express,Yes,20,Credit Card,Quarterly
2627,22,Male,Sweater,Clothing,68,Hawaii,L,Cyan,Fall,2.6,Yes,Next Day Air,Yes,34,Bank Transfer,Fortnightly
2628,57,Female,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,No,Free Shipping,No,12,Debit Card,Bi-Weekly
2629,26,Female,Backpack,Accessories,89,Vermont,L,Yellow,Summer,3.9,No,Free Shipping,No,5,Cash,Bi-Weekly
2630,62,Female,Shirt,Clothing,1177,Los Angeles,S,Black,Autumn,4,No,Standard,No,,Cash,Monthly
2631,20,Male,Shorts,Clothing,97,Wisconsin,XL,White,Spring,2.7,Yes,Standard,Yes,40,Bank Transfer,Bi-Weekly
2632,23,Female,Sneakers,Footwear,33,New Jersey,XL,Peach,Summer,4.6,No,Express,No,29,Credit Card,Annually
2633,70,Female,Phone,Electronics,0,Los Angeles,,Green,Winter,2,Yes,Express,No,,Credit Card,Weekly
2634,65,Male,Backpack,Accessories,36,New Jersey,M,Purple,Spring,4.8,Yes,2-Day Shipping,Yes,44,Venmo,Every 3 Months
2635,23,Female,Headphones,Electronics,0,Phoenix,,Red,Spring,1,Yes,Standard,Yes,22,Cash,Weekly
2636,51,Female,Jacket,Outerwear,85,South Dakota,M,Green,Summer,4.3,No,Standard,No,29,Cash,Bi-Weekly
2637,64,Male,Headphones,Electronics,664,New York,,Blue,Summer,,No,Express,Yes,19,Debit Card,Weekly
2638,56,Female,Scarf,Accessories,42,Tennessee,XL,Olive,Winter,4.4,No,Free Shipping,No,34,PayPal,Weekly
2639,24,Female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,3,Credit Card,Every 3 Months
2640,65,Male,Bag,Clothing,0,Chicago,L,Blue,Winter,5,No,Standard,No,17,Credit Card,Quarterly
2641,49,Male,Hoodie,Clothing,32,California,M,Silver,Fall,2.7,No,Express,No,24,PayPal,Fortnightly
2642,62,Male,Watch,Electronics,34,Los Angeles,,Green,Autumn,,No,Express,Yes,,PayPal,Weekly
2643,58,Male,Sunglasses,Accessories,93,Idaho,L,Peach,Fall,4.2,No,Free Shipping,Yes,48,PayPal,Annually
2644,40,Male,Handbag,Accessories,41,Colorado,XL,Charcoal,Summer,3.7,No,Store Pickup,Yes,3,Cash,Fortnightly
2645,38,Female,Laptop,Accessories,864,Los Angeles,S,Red,Autumn,,Yes,Standard,No,,PayPal,Quarterly
2646,30,Male,Handbag,Accessories,65,Vermont,M,Charcoal,Fall,2.9,No,Standard,Yes,20,PayPal,Bi-Weekly
2647,18,Male,Skirt,Clothing,68,Wisconsin,M,Indigo,Summer,4.4,No,Standard,Yes,26,Venmo,Monthly
2648,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4,Yes,Express,Yes,32,Bank Transfer,Annually
2649,55,Other,Bag,Electronics,294,New York,,Red,Autumn,,Yes,Express,No,,PayPal,Weekly
2650,69,Male,Boots,Footwear,77,Ohio,M,Violet,Summer,2.5,No,Store Pickup,No,5,Debit Card,Bi-Weekly
2651,70,Female,Watch,Clothing,0,Chicago,M,Red,Spring,,Yes,Standard,No,,Credit Card,Monthly
2652,56,Male,Gloves,Accessories,30,New York,L,Charcoal,Winter,4.7,No,Next Day Air,Yes,35,Debit Card,Monthly
2653,55,Male,Sandals,Footwear,23,New Mexico,XL,Teal,Winter,4.3,No,Next Day Air,No,6,PayPal,Every 3 Months
2654,64,Male,Phone,Accessories,1384,New York,M,Red,Autumn,1,No,Standard,Yes,,Credit Card,Weekly
2655,26,Male,Shirt,Clothing,25,Virginia,M,Silver,Summer,3.2,No,2-Day Shipping,No,8,PayPal,Quarterly
2656,52,Male,Watch,Accessories,0,Houston,L,White,Autumn,4,No,Express,Yes,,Debit Card,Monthly
2657,31,Male,Sunglasses,Accessories,79,New Hampshire,M,Indigo,Spring,3.9,Yes,Standard,Yes,10,Venmo,Annually
2658,28,Female,Socks,Clothing,38,Ohio,XL,Orange,Fall,2.9,No,Next Day Air,No,34,Venmo,Quarterly
2659,18,Female,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.8,No,Standard,No,46,PayPal,Weekly
2660,40,Male,Shorts,Clothing,33,Pennsylvania,M,Teal,Spring,3.8,Yes,2-Day Shipping,Yes,21,Credit Card,Every 3 Months
2661,37,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,No,Express,No,49,PayPal,Monthly
